id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11184507,Lovely 2-bedroom apartment - Santiago Metro Toesca,20076916,Felipe Esteban,,Santiago,-33.453422,-70.660022,Entire home/apt,21182,1,7,2022-10-09,2.08,1,0,7,
11188463,Buena ubicacion,58244546,Jose Maria,,Las Condes,-33.40174,-70.57397,Private room,35000,1,0,,,1,365,0,
9886844,Depto. 2 dormitorio Centro Santiago,50862252,Norma,,Santiago,-33.44964,-70.64093,Entire home/apt,38226,1,3,2016-01-23,0.04,2,272,0,
11188711,Departamento en Concón,58244541,Homero,,Santiago,-33.4551,-70.63008,Private room,50000,2,0,,,1,365,0,
11361373,Bedroom in neighborhood Bellas Artes,59517657,Cata,,Santiago,-33.43433,-70.64262,Private room,30000,1,0,,,1,363,0,
9894769,Departamento 1 D en Santiago Centro,50892876,Arriendos,,Santiago,-33.44491,-70.63994,Entire home/apt,43571,1,15,2018-08-07,0.18,2,360,0,
11188912,Depto centro stgo barrio lastarria,58246703,Jenny,,Santiago,-33.44771,-70.66826,Private room,55000,1,0,,,1,365,0,
9922660,Private room w/bathroom Providencia,51007543,Marisol,,Providencia,-33.42382,-70.60604,Private room,25922,3,73,2020-03-31,0.91,1,0,0,
11189139,Single room Santiago de Chile,58245708,Ibra,,Santiago,-33.46062,-70.64605,Private room,12714,1,403,2022-12-06,4.85,2,347,88,
11396884,Departamento 2 dormitorios,59323655,Carlos,,Estación Central,-33.45506,-70.69957,Shared room,38884,1,1,2016-11-16,0.01,1,180,0,
9940926,Arriendo Departamentos  Temporal,50678606,Elba,,Santiago,-33.44982,-70.64796,Private room,43204,2,0,,,1,365,0,
11406948,Dormitorio privado en las Condes,59395314,Catharine,,Las Condes,-33.41729,-70.55604,Private room,38884,1,0,,,1,365,0,
9952639,Nice Providencia Flat Near Subway,51145926,Alejandro,,Providencia,-33.42967,-70.61974,Entire home/apt,36000,5,10,2022-09-11,0.14,1,287,3,
11406999,Downtown: Subway Santa Lucia,31297277,Valentina,,Santiago,-33.44418,-70.64449,Entire home/apt,36000,1,243,2022-12-20,2.92,6,289,53,
11189257,Exclusive Loft near lastarrias downtown Santiago,58247868,Patricio,,Santiago,-33.44358,-70.64461,Entire home/apt,55000,3,177,2022-12-19,2.17,5,332,27,
11189365,Habitacion full con baño y mucama,58246892,Eduardo,,Lo Barnechea,-33.32805,-70.52113,Private room,43204,1,0,,,1,365,0,
9975608,"Pieza independiente
Casa familiar",51086197,Benjamin,,La Florida,-33.52297,-70.53461,Private room,10369,1,0,,,1,365,0,
11189866,Lovely Room w/ Queen bed & Bathroom,45601650,Familia,,Las Condes,-33.42196,-70.58002,Private room,30243,1,0,,,1,365,0,
11414609,Se arrienda Apart hotel,59931628,Rodrigo,,Independencia,-33.42361,-70.65607,Entire home/apt,40000,4,0,,,1,365,0,
9975730,foreign travelers,51258865,Lucho,,Santiago,-33.44827,-70.63457,Private room,21602,1,133,2019-12-28,1.56,1,0,0,
9977286,Room in Providencia with terrace,51268346,Leon,,Providencia,-33.43393,-70.62095,Private room,20286,1,54,2022-12-07,0.64,1,0,16,
9991284,Habitación privada en Las Condes,48703378,Thania,,Las Condes,-33.40553,-70.57912,Private room,25000,1,12,2022-06-30,0.15,2,181,2,
9993910,250.000,51343848,Rosa Leticia,,Providencia,-33.42734,-70.61853,Private room,25922,1,1,2016-06-28,0.01,1,365,0,
11418508,Habitación Doble con Baño,27586920,German,,San Miguel,-33.49523,-70.65956,Private room,25922,3,0,,,2,364,0,
11190074,Habitación con excelente ubicación,58255071,Vicky,,Providencia,-33.44689,-70.59267,Private room,30243,2,0,,,1,365,0,
9996225,Vista Parque Araucano,8691930,Alejandro,,Las Condes,-33.40551,-70.57848,Entire home/apt,95049,400,7,2016-08-31,0.08,3,362,0,
11430814,"Departamento moderno, minimalista, acogedor.",60053969,Martha,,Santiago,-33.45437,-70.65904,Entire home/apt,32000,5,0,,,1,331,0,
9997826,Apartment close to metro ManuelMont,37530737,Francisca,,Providencia,-33.42693,-70.6205,Entire home/apt,48389,6,15,2020-11-21,0.18,1,184,0,
11433972,Very Private Bedroom'n'Bathroom (Los Leones metro),60065721,Huaira,,Providencia,-33.43169,-70.60294,Private room,15553,1,106,2020-02-21,1.28,1,0,0,
11447865,Acogedor penthouse con terraza panorámica,1519468,Catalina,,Las Condes,-33.42385,-70.57749,Entire home/apt,129612,29,0,,,1,312,0,
11190094,"monte blanco colorado, farellones",58248090,Guillermo,,Lo Barnechea,-33.3224,-70.25344,Entire home/apt,315000,3,11,2022-08-08,0.14,1,365,3,
11190642,Departamento centro cívico barrio casco histórico,58249849,Ramon,,Santiago,-33.44579,-70.64723,Private room,30000,2,0,,,1,363,0,
11191021,Habitacion simple con baño,58249584,Juan Carlos,,Las Condes,-33.39376,-70.50832,Private room,25922,5,0,,,1,365,0,
10028008,"Habitacion Huillin  pequeña, privada y  equipada",2359561,Gera,,Santiago,-33.44779,-70.6412,Private room,9000,360,16,2022-02-07,0.22,3,365,1,
11191066,"Habitación Privada, Stgo Centro",58244578,Cristian,,Santiago,-33.44341,-70.66103,Private room,30000,1,0,,,1,365,0,
11455867,Casa tipo lodge en la montana,60237325,Patricia,,Las Condes,-33.37143,-70.49818,Entire home/apt,66655,1,0,,,1,364,0,
11457372,"Ubicación, comodidad, paisaje",60235026,José,,Recoleta,-33.434,-70.64023,Entire home/apt,43204,1,19,2017-12-15,0.23,1,257,0,
10033078,4 habitaciones amobladas para universitarias,51506329,Jorge,,Providencia,-33.43772,-70.63297,Private room,12961,150,0,,,1,362,0,
11192477,All inclusive room!!,58273205,Jorge,,Maipú,-33.55557,-70.78988,Private room,20000,1,0,,,1,365,0,
10039049,Arriendo depto De un dormitorio,51531636,Gise,,Santiago,-33.44997,-70.65027,Entire home/apt,31500,3,1,2019-04-23,0.02,1,88,0,
11197074,Departamento Amoblado,58300012,Lidia,,Estación Central,-33.45357,-70.69467,Entire home/apt,43204,3,1,2018-07-22,0.02,1,358,0,
11468221,Departamento 2 dorm En Valle Nevado,51450048,Cristian,,Lo Barnechea,-33.35945,-70.25047,Entire home/apt,319710,3,6,2018-08-07,0.09,2,365,0,
12304130,Lindo Departamento Santiago Centro gran vista,2782052,Claudia,,Santiago,-33.44987,-70.65098,Entire home/apt,41429,4,1,2022-11-07,0.57,1,342,1,
11470212,Welcome to our home to spen sp. tim,2478975,América Patricia,,Ñuñoa,-33.4486,-70.6194,Private room,10490,7,3,2022-08-17,0.04,7,304,1,
11199188,Arriendo amplia habitacion,58310425,Vanessa,,La Reina,-33.4559,-70.52605,Private room,56165,1,5,2017-12-09,0.08,1,365,0,
12317858,habitación en hermosa casa,33943755,Daniel,,La Reina,-33.44123,-70.54573,Private room,51845,1,0,,,1,89,0,
11200213,"Studio, impecable Santiago",58317020,Juan,,Renca,-33.40114,-70.70375,Entire home/apt,35000,5,0,,,1,365,0,
11476537,Departamento en V Nevado completo para 6 personas,51450048,Cristian,,Santiago,-33.43869,-70.64992,Entire home/apt,319710,3,0,,,2,365,0,
12343604,Habitación con baño privado para 1 persona.,66644678,Soledad,,Las Condes,-33.40069,-70.57368,Private room,60000,1,6,2020-01-18,0.07,1,58,0,
11480383,"centrico y amplio, metro y supermercado cerca",205921,Rodrigo,,Santiago,-33.44359,-70.65736,Entire home/apt,59664,2,106,2022-12-12,1.61,2,40,38,77090564-8
11202086,Habitación independiente.,58313269,Ivan Patricio,,Estación Central,-33.45414,-70.69625,Private room,40000,1,0,,,1,365,0,
11212472,duerme frente a la plaza brasil,58404880,Carmelo,,Santiago,-33.44158,-70.66425,Private room,25922,1,0,,,1,365,0,
12344541,Comfortable (~80m2) apartment in downtown,51178038,Felipe,,Santiago,-33.44185,-70.63907,Entire home/apt,30000,28,23,2022-04-30,0.30,1,263,2,
11217337,Furnished Apart Forestal Park 12,131488797,Daniela,,Santiago,-33.43375,-70.647,Entire home/apt,37000,2,205,2022-12-23,2.48,7,75,14,
12344554,"Providencia, silencioso, Pedro de Valdivia",66652184,Jean,,Providencia,-33.431225,-70.61203,Private room,38718,2,0,,,1,173,0,
12345371,Habitación c/ baño  privado Stgo.,51537378,Karina,,Santiago,-33.4487,-70.64035,Private room,21602,1,0,,,1,363,0,
11218407,"Room w/private bathroom, next to subway",94516577,Catalina,,Providencia,-33.4351,-70.628,Entire home/apt,17500,7,33,2021-08-31,0.44,1,0,0,
11486541,Hermoso Departamento amoblado,57684097,Paula,,Santiago,-33.44841,-70.64442,Entire home/apt,37000,2,97,2022-12-09,3.84,3,329,52,
12354613,Habitaciones Privadas (2 de 2),58924923,Sergio,,Recoleta,-33.42189,-70.64028,Private room,19010,1,0,,,2,362,0,
11218729,Habitación En Providencia,58433754,Sebastian,,Providencia,-33.44241,-70.60499,Private room,43204,3,0,,,1,365,0,
12363783,Lindo y Acogedor Dpto céntrico,23853625,Armando,,Santiago,-33.44979,-70.65146,Entire home/apt,43204,3,9,2016-08-23,0.11,2,83,0,
12365011,Great flat in a great place!,66797236,Felipe,,Las Condes,-33.42523,-70.58835,Entire home/apt,103690,4,42,2022-12-19,0.52,1,133,5,
11493450,Segundo piso hermoso/independiente,57684097,Paula,,San Miguel,-33.50417,-70.64921,Entire home/apt,40000,2,25,2020-02-29,0.30,3,300,0,
12367416,Penthouse con la mejor vista,219055,Damien,,Las Condes,-33.41604,-70.56127,Entire home/apt,254904,5,5,2021-11-18,0.07,2,364,0,
12367724,Santiago Cómodo y Seguro,219055,Damien,,Las Condes,-33.4188,-70.55789,Entire home/apt,51845,30,21,2019-10-15,0.26,2,352,0,
12368936,Habitación Privada en Providencia,53356152,Veronica,,Providencia,-33.42901,-70.62144,Private room,19010,5,63,2018-12-21,0.78,1,0,0,
12384013,VIVIENDA COMPLETA A RENTAR ! Ideal en Providencia👍,66940092,Nicolás,,Providencia,-33.43776,-70.62807,Entire home/apt,50857,14,7,2022-12-24,0.49,1,364,5,
12388887,Dpto en Parva Alta.Emile Allais 277,66980205,Sandra,,Lo Barnechea,-33.33572,-70.28898,Entire home/apt,278571,2,49,2022-08-27,0.62,1,363,9,
12389239,Luxe Department Las Condes Manquehue,62395677,Rossana,,Las Condes,-33.41166,-70.56548,Entire home/apt,56165,7,32,2022-08-27,0.40,8,352,3,
12404715,Excelente Departamento Valle Nevado,55782092,Tatiana,,Lo Barnechea,-33.31919,-70.23306,Entire home/apt,350000,2,2,2019-07-30,0.05,1,358,0,
12407191,Hermoso depto. Parque Bustamante,67049597,Macarena,,Providencia,-33.4435,-70.63127,Private room,25922,1,0,,,1,365,0,
12411237,Habitacion con baño privado,49807803,Alejandra,,Ñuñoa,-33.449242,-70.603088,Private room,28000,3,15,2022-08-29,0.30,15,364,10,
11219629,Dormitorio y baño privado Santiago,58455573,Sandra,,Santiago,-33.44726,-70.63511,Private room,18000,1,0,,,1,365,0,
12411914,LUXE DEPARTMENTS II LAS CONDES Rep Ar Eg,62395677,Rossana,,Las Condes,-33.40924,-70.56867,Entire home/apt,56165,6,6,2022-09-06,0.13,8,360,3,
12423311,Dpto dos habitaciones Padre Mariano 87 Providencia,43952877,Gers,,Providencia,-33.4266,-70.6158,Entire home/apt,55000,2,142,2022-12-12,1.82,12,358,42,
12424961,"Amplio estudio Vitacura, Lo Curro",67206949,Javiera,,Vitacura,-33.36581,-70.56016,Private room,51845,1,1,2020-02-08,0.03,1,89,0,
11224787,DOS HABITACIONES AMOBLADAS EN CASA,58491396,Cristina,,Las Condes,-33.41639,-70.56912,Private room,21602,5,0,,,1,90,0,
11495820,Clean & bright Studio in the best SCL's quarter 2p,787006,Tolentino'S BrO,,Santiago,-33.43884,-70.64043,Entire home/apt,38089,3,98,2022-12-09,1.19,1,293,35,
12425891,Departamento en pleno corazón de Providencia,67212125,Leo,,Providencia,-33.43228,-70.62319,Entire home/apt,45000,5,1,2019-07-29,0.02,1,242,0,
11510905,Bellas Artes - Parque Forestal,60653237,Rodolfo,,Santiago,-33.43637,-70.64611,Entire home/apt,29143,2,155,2022-12-12,1.89,2,43,54,
11530383,Pequeña y cómoda habitación en Metro Manuel Montt,60809848,Andrea,,Providencia,-33.4267,-70.62083,Private room,9000,4,4,2019-04-30,0.06,1,27,0,
11226656,loft en full santiago center,58507319,Fernando,,Santiago,-33.4321,-70.65925,Entire home/apt,35429,3,131,2022-11-26,1.59,1,171,25,
11237285,:::COSY FLAT TO STAY IN SANTIAGO:::,58591149,Josefina,,Las Condes,-33.42469,-70.58336,Entire home/apt,82701,3,0,,,2,365,0,
12426326,Departamento Providencia piso 25,67210843,Fernando,,Providencia,-33.43614,-70.62724,Entire home/apt,30243,2,92,2022-12-11,1.23,1,264,21,
11249836,Habitación individual~Baño privado,58685900,Ben,,Santiago,-33.44774,-70.6402,Private room,19874,3,120,2022-12-22,1.44,1,169,19,
11563840,"Excelente ubicación, espacio y cama",61081536,Cristian Antonio,,La Florida,-33.51551,-70.59846,Private room,10000,3,12,2018-03-20,0.15,2,93,0,
12432782,DEPTO GRAN CONECTIVIDAD LA FLORIDA,67254317,Claudia,,La Florida,-33.51154,-70.61059,Entire home/apt,60000,2,36,2021-02-06,0.46,1,364,0,
11564180,"Private Rooms, and a Dog",17646000,Felipe,,Ñuñoa,-33.46092,-70.62431,Private room,12961,1,0,,,1,358,0,
11253241,"5P Parking, Fast WIFI, Great location and view.",53778739,Miguel,,Recoleta,-33.42481,-70.64057,Entire home/apt,87429,1,400,2022-12-15,4.83,4,354,58,
11253547,Habitación privada baño compartido,58717856,Isabel,,Las Condes,-33.40112,-70.56422,Private room,25922,1,0,,,1,365,0,
12433009,comoda habitacion con baño privado,67253449,Soledad,,Las Condes,-33.41929,-70.57147,Private room,30000,1,0,,,1,365,0,
11269593,Haabitación baño privado sector Ori,58840119,Cecilia,,La Reina,-33.43574,-70.57171,Private room,25000,1,0,,,1,365,0,
11565627,Comparto increíble departamento,61094358,Carlos,,Vitacura,-33.37741,-70.54447,Private room,129612,1,2,2016-09-03,0.03,2,365,0,
12433304,Habitación baño privado Vitacura,52928250,Claudia,,Vitacura,-33.40401,-70.59753,Private room,20738,1,40,2022-04-22,0.54,1,177,1,
11566569,Excelentes habitaciónes en Vitacura,61094358,Carlos,,Vitacura,-33.37492,-70.54307,Private room,34563,1,2,2022-10-06,0.33,2,365,2,
12434541,El Golf- Metro Tobalaba,49286450,Paola,,Las Condes,-33.4144,-70.60389,Entire home/apt,47524,365,2,2016-06-30,0.02,3,362,0,
13116394,"Moderno y cómodo Departamento para Familia, 602",72796124,Carlos,,Lo Barnechea,-33.35042,-70.29597,Entire home/apt,185778,3,1,2018-10-10,0.02,4,365,0,
12435203,Apartamento Completo en el centro de Santiago,42673623,Cristian,,Santiago,-33.439774,-70.663702,Entire home/apt,25986,2,14,2022-11-29,3.39,1,344,14,
13137491,Arriendo habitación /Metro Santa Isabel,36563927,Maria Jose,,Santiago,-33.44687,-70.63448,Private room,13000,5,0,,,1,0,0,
11567184,PRIME LOCATION IN BELLAS ARTES,88572943,Carmen Gloria,,Santiago,-33.436,-70.64485,Entire home/apt,34563,2,173,2019-10-16,2.10,1,181,0,
12449025,2B 2B Excelent Location Superb Apartment.,67351711,Alvaro,,Las Condes,-33.4129,-70.57618,Entire home/apt,85000,3,37,2022-08-29,0.53,3,302,10,
11570159,Excelente ubicación en Providencia,61130107,Gilda,,Providencia,-33.4264,-70.61518,Private room,14000,3,14,2022-12-23,0.22,5,327,1,
11570495,"Luminosa habitación, para mujer en Santiago Centro",61135294,Inés,,Santiago,-33.444023,-70.647041,Private room,15000,3,16,2022-12-08,0.20,1,352,5,
12453744,Gran habitación c/ baño compartido,7722803,Claudia Alejandra,,Vitacura,-33.3909,-70.57352,Private room,25922,2,8,2022-03-06,0.11,7,57,1,
13139641,Comodísima y conveniente acomodación!!!,70634628,Mabricio,,Las Condes,-33.41891,-70.55412,Entire home/apt,60000,10,0,,,1,365,0,
12454405,No disponible,67385346,Haidy,,Ñuñoa,-33.45755,-70.5757,Entire home/apt,56165,5,5,2017-04-07,0.06,1,362,0,
13141845,Comfy single room in  residential Vitacura,119648,Florentina,,Vitacura,-33.38771,-70.57216,Private room,25000,7,9,2022-11-19,0.12,3,364,1,
11571465,La mejor vista a la cordillera.,61143273,Cynthia,,Las Condes,-33.40774,-70.58624,Private room,62214,1,4,2020-02-20,0.05,1,361,0,
12471674,Loft Vista Icons ((Santiago Full duplex)),67498888,Eduardo Jesús,,Santiago,-33.44359,-70.65736,Entire home/apt,39710,1,314,2022-12-20,4.02,4,336,53,
11590077,Casa nueva con 2 habitaciones ampli,61295635,Mauricio,,La Cisterna,-33.53722,-70.67576,Private room,34563,1,0,,,1,365,0,
11609337,"Student & Business Room,Stgo Downtown",61452280,Alejandro,,Santiago,-33.43372,-70.65802,Private room,8957,90,46,2022-04-01,0.57,3,2,7,
13156856,Selma Apartment Studio Providencia,73452097,Evelyn,,Providencia,-33.4348,-70.62779,Entire home/apt,39286,1,228,2022-12-11,2.88,4,342,42,
12504833,Apartamento Canales 3,49780698,Martin Y Sandra,,Santiago,-33.45067,-70.65663,Entire home/apt,19010,30,0,,,6,0,0,
13170601,Apartment on suite with living room (1702),10177065,Nicolas,,Las Condes,-33.41687,-70.60164,Entire home/apt,57513,1,139,2022-12-03,1.74,27,361,35,
12523269,"Barrio Matta Sur, Stgo centro, casa patrimonial",67836676,Fer,,Santiago,-33.45784,-70.62947,Private room,14543,1,65,2022-12-12,0.90,1,289,30,
13174037,Ski in & Ski Out Valle Nevado Condo,73638205,Francisca,,Lo Barnechea,-33.35774,-70.25053,Entire home/apt,371555,2,24,2022-09-02,0.31,1,365,2,
13175843,Great Apt 6 ski in/out El Colorado!,7764147,Mauricio,,Lo Barnechea,-33.34861,-70.29308,Entire home/apt,300329,3,11,2021-07-24,0.14,2,87,0,
11650160,Excelente departamento ski in out,61310803,Sergio,,Lo Barnechea,-33.34985,-70.29246,Entire home/apt,397891,3,34,2022-07-23,0.43,1,364,3,
11657827,Apartamentos Santa Lucía 1,35976583,Jordi,,Santiago,-33.4443,-70.64284,Entire home/apt,45000,3,179,2022-11-14,2.19,8,89,36,
12536014,Departamento en La Parva alta,63215528,Vilma,,Lo Barnechea,-33.33437,-70.28894,Entire home/apt,180000,3,39,2022-08-15,0.49,2,94,5,
11673711,Pieza acceso independiente Ñuñoa,61985829,Ana Mireya,,Ñuñoa,-33.45035,-70.60732,Private room,22000,1,0,,,1,365,0,
13192481,Spacious and modern in exclusive neighborhood!,73849543,Francisca,,Providencia,-33.42712,-70.59084,Entire home/apt,51845,12,9,2019-12-23,0.12,1,244,0,
12542393,“     El Refugio” La Parva,67452138,Fresia,,Lo Barnechea,-33.33416,-70.28992,Entire home/apt,561653,2,3,2019-07-22,0.05,6,179,0,
13201116,"es una ubicacion, bastante centrica, y sin ruidos",73947359,Maria Graciela,,Providencia,-33.43087,-70.632,Private room,38884,3,0,,,1,89,0,
11676317,Apartment Studio Costanera Centre (410),10177065,Nicolas,,Las Condes,-33.41578,-70.60364,Entire home/apt,50809,1,100,2022-11-13,1.21,27,337,29,
12542421,Habitación doble con baño compartido,49807803,Alejandra,,Ñuñoa,-33.44923,-70.60223,Private room,15500,30,6,2022-02-01,0.08,15,364,1,
11693619,Bellavista apartament 1102,6213482,Kamal,,Recoleta,-33.43058,-70.64175,Entire home/apt,40733,2,15,2022-12-26,0.44,3,344,14,
13203096,Departamentos cómodos y bien ubicados,66111936,Alexandra,,Las Condes,-33.41747,-70.59737,Private room,73447,1,0,,,2,358,0,
12542657,Habitacion single baño compartido,49807803,Alejandra,,Ñuñoa,-33.44923,-70.60223,Private room,10300,7,6,2019-03-07,0.07,15,0,0,
11694309,Departamento Amoblado Portugal 442,62137728,Michelangelo,,Santiago,-33.4472,-70.63602,Entire home/apt,30000,2,0,,,3,303,0,
12545708,Apartment in excellent location very close airport,67909548,Felipe,,Estación Central,-33.45792,-70.7214,Private room,11233,1,503,2020-03-08,6.24,1,1,0,
11694623,Departamento Amoblado Santa Isabel,62137728,Michelangelo,,Santiago,-33.44907,-70.63274,Entire home/apt,30000,20,0,,,3,304,0,
11696359,Moderno Apartamento en Providencia,49780698,Martin Y Sandra,,Providencia,-33.43029,-70.61782,Entire home/apt,35571,3,124,2022-12-13,1.60,6,304,45,
13203313,The Green House Skilodge Ski In - Ski Out Chile,73970620,Connie,,Lo Barnechea,-33.35024,-70.29243,Shared room,110602,2,39,2019-07-17,0.49,1,364,0,
13209780,"Moderno y cómodo Departamento Familiar , 401",72796124,Carlos,,Lo Barnechea,-33.34883,-70.2954,Entire home/apt,630779,3,3,2022-07-19,0.07,4,365,1,
12566689,"Departamento Nuevo Amoblado,centro de Santiago",67211909,Nayadeth Germana,,Santiago,-33.45128,-70.6538,Entire home/apt,29000,2,140,2021-01-31,1.85,1,0,0,
13210412,Dpto. con estacionamiento incluído  hermosa vista,74060920,Alexis,,Independencia,-33.42952,-70.65775,Entire home/apt,45000,2,32,2022-10-09,0.44,1,363,5,
11719118,Hbtcion terraza baño privado y tranquilidad,22374560,Maca,,La Reina,-33.43981,-70.56861,Private room,51853,2,5,2017-04-15,0.06,1,362,0,
12570149,Apartment near Plaza Ñuñoa  ( :,16857916,Vartan,,Ñuñoa,-33.45429,-70.58312,Private room,38884,1,0,,,1,89,0,
11734718,cama king baño privado cable wi fi,62418728,Pablo,,Santiago,-33.4535,-70.66978,Private room,51845,1,0,,,1,365,0,
13212514,Luxury apartment in excellent location in El Golf.,56058584,Marcela,,Las Condes,-33.41581,-70.58838,Entire home/apt,50000,4,57,2022-12-19,0.75,1,173,15,
12580857,Ofrezco habitación con baño privado,68230088,Vivian,,Las Condes,-33.41727,-70.55825,Private room,20000,3,7,2022-02-25,0.15,1,0,3,
13226458,Studio Downtown the best location,63642897,Virginia,,Santiago,-33.44889,-70.66927,Entire home/apt,25922,30,30,2019-06-25,0.38,8,364,0,
13233481,"Santiago Centro (Piso 4) Parking, Wi-Fi, Piscina",46676444,Apart Suites,,Santiago,-33.45024,-70.6484,Entire home/apt,41476,2,48,2019-09-29,0.61,13,151,0,
13246868,Duplex Penthouse  264 El Golf,31621566,Juan,,Las Condes,-33.41559,-70.59765,Entire home/apt,142573,5,61,2022-12-20,0.98,2,318,15,
13248844,Confortables habitaciones en Barrio Italia.,74492995,Sergio,,Ñuñoa,-33.45297,-70.62375,Private room,9194,90,5,2019-10-13,0.07,1,365,0,
